Mode,Crash In Disadvantaged Community,MasterFile,CollisionDate,CollisionTime,CollisionDayWeekCode,RoadwayName_HouseBusinessNumber_,RoadwayName_RoadwayName_,RoadwayName_Direction_,RoadwayName_RoadwaySuffix_,RoadwayfromReport,CurrentRoadwayNumber,RSEUniqueGIS,RoadwayIdentifier,ParkingLotIndicator,Latitude,Longitude,MannerofCollisionCode,YR,KABCO,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,In City Limits?
Motor Vehicle,Non DAC,72731509,20220216,1245,3,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,047 KY-361-10  ,KY0361                                         ,N,37.7276,-85.91677,1,2022,O,047-KY-0361  -000,2.835,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72731608,20220216,1144,3,NULL,DIXIE                                   ,E ,AVE  ,US0031W ,US0031W ,NULL,NULL,N,37.67186,-85.84601,1,2022,C,047-US-0031W -000,14.943,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72731764,20220216,2203,3,NULL,COLLEGE ST RD                           ,NULL,NULL,NULL,NULL,047 CS-1124    ,CS1124                                         ,N,37.69036,-85.87973,9,2022,O,047-CS-1124  -000,0.959,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72732092,20220216,1723,3,NULL,HODGENVILLE                             ,NULL,RD   ,KY0210  ,KY0210  ,047 KY-210     ,KY0210                                         ,N,37.66659,-85.83843,1,2022,O,047-KY-0210  -000,0.632,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72732117,20220215,1631,2,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,NULL,NULL,N,37.70817,-85.84054,1,2022,O,047-US-0062  -000,19.374,0,0,0,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72732118,20220216,1617,3,111,TOWNE                                   ,NULL,DR   ,NULL,NULL,NULL,NULL,N,37.73362,-85.88848,1,2022,O,047-CS-1448  -000,0.094,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72732120,20220217,2007,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73044,-85.84083,7,2022,O,047-KY-3005  -000,9.068,0,0,0,0,0,0,0,0,1,0,0,1,0,Y
Motor Vehicle,DAC,72732149,20220215,2208,2,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73224,-85.84437,1,2022,C,047-KY-3005  -000,8.824,0,0,1,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72732160,20220217,1012,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.74583,-85.8925,1,2022,C,047-US-0031W -000,20.773,0,0,1,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72732168,20220217,1026,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.6725,-85.91239,1,2022,O,047-KY-3005  -000,1.978,0,1,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72732532,20220217,415,4,750,BLACK BRANCH                            ,N ,RD   ,NULL,NULL,047 CS-1551    ,CS1551                                         ,N,37.67613,-85.91997,1,2022,O,047-CS-1551  -000,1.052,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72732562,20220216,1123,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.7112,-85.83981,5,2022,O,047-KY-3005  -000,10.423,0,0,0,1,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72732607,20220219,1040,6,NULL,WESTPORT                                ,NULL,RD   ,NULL,NULL,NULL,NULL,N,37.70086,-85.88077,7,2022,O,047-CS-1573  -000,0.565,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72732957,20220218,1735,5,NULL,CRUTCHER                                ,E ,ST   ,NULL,NULL,047 CS-1004    ,CS1004                                         ,N,37.69484,-85.85383,1,2022,O,047-CS-1004  -000,0.124,0,0,0,1,0,0,0,1,1,0,1,0,0,Y
Motor Vehicle,DAC,72732958,20220219,1804,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,NULL,NULL,N,37.72964,-85.87953,2,2022,O,047-KY-3005  -000,6.813,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72732973,20220218,1702,5,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71069,-85.83573,5,2022,O,047-US-0062  -000,19.721,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72732974,20220219,1806,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.71904,-85.87938,5,2022,O,047-US-0031W -000,18.797,0,0,0,1,0,0,1,0,1,0,0,0,0,Y
Motor Vehicle,DAC,72733063,20220214,1350,1,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,047 KY-361-10  ,KY0361                                         ,N,37.71088,-85.88821,3,2022,C,047-KY-0361  -000,0.882,0,0,0,1,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72733064,20220215,840,2,NULL,WOODLAND                                ,NULL,DR   ,NULL,NULL,047 CS-1193    ,CS1193                                         ,N,37.71255,-85.8797,1,2022,O,047-CS-1193  -000,1.099,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72733146,20220221,1153,1,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.69309,-85.86021,1,2022,O,047-US-0062  -000,17.865,0,1,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72733360,20220221,1236,1,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.7036,-85.84827,9,2022,O,047-US-0062  -000,18.887,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72733385,20220222,800,2,NULL,MILES                                   ,N ,ST   ,KY0251  ,KY0251  ,047 KY-251     ,KY0251                                         ,N,37.69708,-85.8619,1,2022,O,047-KY-0251  -000,0.091,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72733478,20220222,1300,2,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.72091,-85.89927,1,2022,O,047-KY-3005  -000,5.575,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72733744,20220222,1717,2,1104,TUNNEL HILL                             ,NULL,RD   ,NULL,NULL,047 CS-1342    ,CS1342                                         ,N,37.73026,-85.83862,9,2022,O,047-CS-1342  -000,0.011,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72733754,20220222,1438,2,NULL,BLACK BRANCH                            ,N ,RD   ,NULL,NULL,047 CS-1551    ,CS1551                                         ,N,37.67697,-85.91878,1,2022,O,047-CS-1551  -000,0.964,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72733767,20220223,644,3,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.67165,-85.91202,1,2022,O,047-US-0062  -000,14.568,0,0,1,0,0,0,1,0,0,0,1,0,0,N
Motor Vehicle,DAC,72733845,20220223,1141,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.7382,-85.88917,8,2022,O,047-US-0031W -000,20.235,0,0,0,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72733878,20220223,1240,3,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.67871,-85.8815,5,2022,O,047-US-0062  -000,16.338,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72734040,20220222,1622,2,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB-10 ,US0031WB                                       ,N,37.69212,-85.87227,5,2022,O,047-US-0031WB-000,1.382,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72734125,20220224,611,4,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB    ,US0031WB                                       ,N,37.67939,-85.86121,9,2022,O,047-US-0031WB-000,0.269,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72734127,20220224,529,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.71381,-85.82912,9,2022,O,047-US-0062  -000,20.131,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72734185,20220218,814,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.70883,-85.87403,1,2022,O,047-US-0031W -000,18.031,0,0,1,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72734186,20220219,1306,6,NULL,DIXIE                                   ,E ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.67562,-85.84608,5,2022,O,047-US-0031W -000,15.196,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72734228,20220224,643,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.7136,-85.82957,8,2022,O,047-US-0062  -000,20.104,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72734229,20220224,646,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.71391,-85.82892,5,2022,O,047-US-0062  -000,20.143,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72734447,20220224,1415,4,NULL,TOWNE                                   ,NULL,DR   ,NULL,NULL,047 CS-1448    ,CS1448                                         ,N,37.73283,-85.89076,1,2022,O,047-CS-1448  -000,0.231,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72734448,20220224,1540,4,NULL,BRUIN                                   ,NULL,LN   ,NULL,NULL,047 LA-1001    ,LA1001                                         ,N,37.67447,-85.91001,5,2022,O,047-LA-1001  -000,0.268,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72734513,20220221,1507,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72855,-85.88324,8,2022,O,047-KY-3005  -000,6.595,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72734514,20220224,1658,4,NULL,NULL,NULL,NULL,US0031WB,US0031WB,NULL,NULL,N,37.68766,-85.86885,5,2022,O,047-US-0031WB-131,0.224,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72734516,20220224,1556,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.7237,-85.88203,1,2022,O,047-US-0031W -000,19.147,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72734517,20220221,1526,1,NULL,POPLAR                                  ,NULL,DR   ,NULL,NULL,047 CS-1021    ,CS1021                                         ,N,37.69807,-85.86294,1,2022,O,047-CS-1021  -000,0.096,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72734557,20220224,714,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71339,-85.83032,5,2022,O,047-US-0062  -000,20.065,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72734558,20220224,707,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71339,-85.83032,9,2022,O,047-US-0062  -000,20.065,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72734646,20220219,655,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.6958,-85.91053,5,2022,C,047-KY-3005  -000,3.654,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72734686,20220224,743,4,NULL,CARDINAL                                ,NULL,DR   ,KY0361  ,KY0361  ,047 KY-361     ,KY0361                                         ,N,37.71087,-85.88817,1,2022,B,047-KY-0361  -000,0.879,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72734757,20220224,1532,4,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69844,-85.85151,8,2022,O,047-CS-1320  -000,0.502,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72734914,20220219,2359,6,402,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69677,-85.8541,1,2022,O,047-CS-1320  -000,0.31,0,0,0,0,0,0,0,0,1,0,0,0,0,Y
Motor Vehicle,DAC,72734969,20220218,1041,5,NULL,DOLPHIN                                 ,NULL,DR   ,NULL,NULL,047 CS-1430    ,CS1430                                         ,N,37.718,-85.8379,1,2022,O,047-CS-1430  -000,0.584,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72735146,20220225,1725,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72853,-85.88368,5,2022,O,047-KY-3005  -000,6.573,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72735147,20220225,1914,5,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.7041,-85.87116,1,2022,B,047-US-0031W -000,17.667,0,0,0,0,0,0,1,1,0,1,1,0,0,Y
Motor Vehicle,DAC,72735174,20220225,1712,5,NULL,ST JOHN                                 ,NULL,RD   ,KY1357  ,KY1357  ,047 KY-1357    ,KY1357                                         ,N,37.70342,-85.87263,9,2022,O,047-KY-1357  -000,16.884,0,0,0,0,0,0,0,0,1,0,1,0,0,Y
Motor Vehicle,DAC,72735175,20220226,1921,6,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,NULL,NULL,N,37.69946,-85.85437,8,2022,O,047-US-0062  -000,18.442,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72735242,20220222,2338,2,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71081,-85.83553,9,2022,O,047-US-0062  -000,19.735,0,0,0,0,0,0,0,0,1,0,0,1,0,Y
Motor Vehicle,DAC,72735493,20220228,801,1,NULL,NULL,NULL,NULL,US0031WB,US0031WB,NULL,NULL,N,37.68936,-85.86612,5,2022,O,047-US-0031WB-124,0.024,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72735533,20220225,1033,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74509,-85.89245,8,2022,O,047-US-0031W -000,20.724,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72735623,20220228,924,1,NULL,DIECKS                                  ,NULL,DR   ,NULL,NULL,047 CS-1061    ,CS1061                                         ,N,37.70905,-85.87356,1,2022,O,047-CS-1061  -000,0.03,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72735778,20220228,2047,1,NULL,MILES                                   ,N ,ST   ,KY0251  ,KY0251  ,047 KY-251     ,KY0251                                         ,N,37.69711,-85.86194,1,2022,O,047-KY-0251  -000,0.089,0,0,1,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72735783,20220131,1804,1,NULL,TOWNE                                   ,NULL,CTR  ,NULL,NULL,047 PR-1010    ,PR1010                                         ,N,37.72771,-85.88583,5,2022,O,047-PR-1010  -000,0.001,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72735784,20220201,1958,2,NULL,SYCAMORE                                ,NULL,ST   ,NULL,NULL,047 CS-1026    ,CS1026                                         ,N,37.70225,-85.86749,1,2022,O,047-CS-1026  -000,0.065,0,0,0,1,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72735785,20220131,1456,1,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.68781,-85.86834,1,2022,A,047-US-0062  -000,17.312,0,0,0,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72735786,20220202,1501,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.67922,-85.91496,1,2022,C,047-KY-3005  -000,2.466,0,0,1,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72735787,20220227,2125,0,NULL,DIXIE                                   ,E ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.66988,-85.84646,1,2022,O,047-US-0031W -000,14.807,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72735788,20220228,1632,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72535,-85.89144,5,2022,O,047-KY-3005  -000,6.103,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72736037,20220219,210,6,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.71141,-85.83392,8,2022,O,047-US-0062  -000,19.832,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72736129,20220225,2037,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.70875,-85.87422,8,2022,O,047-US-0031W -000,18.033,0,0,1,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72736196,20220301,1530,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.74563,-85.89241,3,2022,B,047-US-0031W -000,20.758,0,0,0,1,0,0,1,0,0,0,0,1,1,Y
Motor Vehicle,DAC,72736206,20220301,1602,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.72788,-85.88395,8,2022,O,047-US-0031W -000,19.451,0,1,0,1,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72736344,20220226,1425,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.73121,-85.88546,5,2022,O,047-US-0031W -000,19.706,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72736684,20220217,1443,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.6792,-85.91503,1,2022,O,047-KY-3005  -000,2.47,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72736736,20220224,1011,4,NULL,TOWNE                                   ,NULL,DR   ,NULL,NULL,047 CS-1448    ,CS1448                                         ,N,37.73346,-85.88869,1,2022,O,047-CS-1448  -000,0.087,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72736737,20220224,700,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.71415,-85.82892,5,2022,O,047-US-0062  -000,20.151,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72736738,20220302,1439,3,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.70804,-85.84064,8,2022,O,047-US-0062  -000,19.381,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72736785,20220303,855,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,NULL,NULL,N,37.70656,-85.9078,8,2022,O,047-KY-3005  -000,4.428,0,0,0,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72736837,20220302,735,3,NULL,POPLAR                                  ,W ,ST   ,NULL,NULL,047 CS-1068    ,CS1068                                         ,N,37.70018,-85.86497,5,2022,O,047-CS-1068  -000,0.608,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72737000,20220303,1716,4,NULL,US31W BYP N TURN LANE FROM  COLLEGE ST W,NULL,NULL,US0031WB,US0031WB,047 US-31WB-27 ,US0031WB                                       ,N,37.69226,-85.87171,5,2022,O,047-US-0031WB-027,0.006,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72737036,20220303,2041,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.73099,-85.88531,1,2022,O,047-US-0031W -000,19.684,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72737245,20220304,1038,5,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69576,-85.8555,1,2022,O,047-CS-1320  -000,0.217,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72737399,20220304,1653,5,NULL,TOWNE                                   ,NULL,CTR  ,NULL,NULL,047 PR-1010    ,PR1010                                         ,N,37.73208,-85.887,1,2022,O,047-PR-1010  -000,0.312,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72737443,20220304,2112,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,NULL,NULL,N,37.71935,-85.87985,5,2022,O,047-US-0031W -000,18.831,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72737533,20220305,1329,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.71797,-85.87887,9,2022,O,047-US-0031W -000,18.723,0,0,1,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72737542,20220305,1300,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73127,-85.88573,2,2022,O,047-US-0031W -000,19.711,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
